Title,Price_EUR_per_month,Neighbourhood,Person,Number_of_rooms,Square_meters,Exterior_interior,Floor,Lift,Garage,Basic_characteristics
Alquiler de Piso en El Gòtic,2495.0,"Ciutat Vella, Barcelona",Profesional,3.0,100.0,exterior,3.0,1.0,,"100 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual"
"Alquiler de Ático en calle de Lancaster, 13",1790.0,"El Raval, Barcelona",Profesional,3.0,56.0,exterior,3.0,0.0,,"56 m² construidos, 55 m² útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle del Carme, 21",1620.0,"El Raval, Barcelona",Profesional,2.0,81.0,exterior,1.0,1.0,,"81 m² construidos, 80 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Orientación norte
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle de Sant Bertran, 8",1650.0,"El Raval, Barcelona",Profesional,1.0,41.0,exterior,2.0,1.0,,"41 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle de Pontevedra,995.0,"La Barceloneta, Barcelona",Profesional,1.0,33.0,exterior,Bajo,0.0,,"33 m² construidos, 31 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
"Alquiler de Piso en calle de Sant Bertran, 8",1650.0,"El Raval, Barcelona",Profesional,1.0,41.0,exterior,1.0,1.0,,"41 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en El Raval,1145.0,"Ciutat Vella, Barcelona",Profesional,2.0,55.0,exterior,1.0,0.0,,"55 m² construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle de Sant Bertran, 8",1650.0,"El Raval, Barcelona",Profesional,1.0,41.0,exterior,3.0,1.0,,"41 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en baluard,1200.0,"La Barceloneta, Barcelona",Profesional,1.0,35.0,exterior,2.0,0.0,,"35 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada"
"Alquiler de Estudio en calle de la Lleialtat, 2",990.0,"El Raval, Barcelona",Profesional,,34.0,exterior,4.0,0.0,,"34 m² construidos, 33 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Orientación norte
Amueblado y cocina equipada
No dispone de calefacción"
"Alquiler de Piso en calle de Lluna, 3",1800.0,"El Raval, Barcelona",Profesional,2.0,55.0,exterior,Entreplanta,0.0,,"55 m² construidos, 54 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle del Doctor Aiguader, 1",2200.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,65.0,exterior,1.0,1.0,Garage optional,"65 m² construidos
2 habitaciones
2 baños
Plaza de garaje por 150 €/mes adicionales
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Ático en calle de Sant Pere Més Alt,1400.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,50.0,,4.0,,,"50 m² construidos, 45 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle de Sant Bertran, 8",1650.0,"El Raval, Barcelona",Profesional,1.0,41.0,exterior,3.0,1.0,,"41 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Ático en calle de la Princesa,1500.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,56.0,exterior,4.0,1.0,,"56 m² construidos, 50 m² útiles
1 habitación
2 baños
Terraza
Segunda mano/buen estado
Construido en 1870
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle Joaquín Costa, 29",1800.0,"El Raval, Barcelona",Profesional,5.0,120.0,exterior,2.0,0.0,,"120 m² construidos
5 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada"
"Alquiler de Piso en marques de la mina, 3",1200.0,"La Barceloneta, Barcelona",Profesional,1.0,45.0,exterior,3.0,0.0,,"45 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle de Sant Bertran, 8",1650.0,"El Raval, Barcelona",Profesional,1.0,41.0,exterior,2.0,1.0,,"41 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en Cerrer Sevilla,975.0,"La Barceloneta, Barcelona",Profesional,1.0,33.0,exterior,Bajo,0.0,,"33 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle dels Pescadors,1000.0,"La Barceloneta, Barcelona",Profesional,1.0,35.0,exterior,Bajo,0.0,,"35 m² construidos, 33 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada"
Alquiler de Piso en calle d'Alcanar,1250.0,"La Barceloneta, Barcelona",Profesional,1.0,34.0,exterior,Bajo,0.0,,"34 m² construidos, 33 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle dels Ocells,1295.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,46.0,exterior,1.0,0.0,,"46 m² construidos, 31 m² útiles
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
No dispone de calefacción"
Alquiler de Piso en calle del Correu Vell,1700.0,"El Gòtic, Barcelona",Profesional,1.0,133.0,interior,Bajo,0.0,,"133 m² construidos, 125 m² útiles
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Construido en 1960
Cocina sin equipar y casa sin amueblar
Calefacción individual"
"Alquiler de Piso en rambla Nou de La, 90",1700.0,"El Raval, Barcelona",Profesional,2.0,65.0,exterior,3.0,1.0,,"65 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle d'en Serra, 15",3200.0,"El Gòtic, Barcelona",Profesional,2.0,84.0,exterior,3.0,1.0,,"84 m² construidos, 83 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle d'en Serra, 15",3250.0,"El Gòtic, Barcelona",Profesional,2.0,98.0,exterior,Entreplanta,1.0,,"98 m² construidos, 97 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de la Mercè,8500.0,"El Gòtic, Barcelona",Profesional,3.0,120.0,exterior,1.0,1.0,,"120 m² construidos, 114 m² útiles
3 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur, oeste
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle del Doctor Dou,900.0,"El Raval, Barcelona",Profesional,1.0,28.0,exterior,6.0,0.0,,"28 m² construidos, 23 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en en serra, 15",2650.0,"El Gòtic, Barcelona",Profesional,1.0,56.0,exterior,2.0,1.0,,"56 m² construidos, 55 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en serra, 15",3100.0,"El Gòtic, Barcelona",Profesional,2.0,77.0,exterior,2.0,1.0,,"77 m² construidos, 76 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Ático en calle de la Princesa, 18",3850.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,150.0,exterior,4.0,1.0,,"150 m² construidos
3 habitaciones
3 baños
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 1900
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle d'Alcanar,1250.0,"La Barceloneta, Barcelona",Profesional,1.0,34.0,exterior,Bajo,0.0,,"34 m² construidos, 33 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de la Mercè,8500.0,"El Gòtic, Barcelona",Profesional,3.0,120.0,exterior,1.0,1.0,,"120 m² construidos, 114 m² útiles
3 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur, oeste
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle de la Cera,1200.0,"El Raval, Barcelona",Profesional,1.0,55.0,exterior,4.0,0.0,,"55 m² construidos, 50 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle dels Ocells,1295.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,46.0,exterior,1.0,0.0,,"46 m² construidos, 31 m² útiles
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
No dispone de calefacción"
"Alquiler de Piso en lluna, 3",1885.0,"El Raval, Barcelona",Profesional,2.0,55.0,exterior,4.0,0.0,,"55 m² construidos, 54 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle de Milans, 4",2250.0,"El Gòtic, Barcelona",Profesional,2.0,74.0,exterior,1.0,1.0,,"74 m² construidos, 73 m² útiles
2 habitaciones
3 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual"
"Alquiler de Piso en calle del Portal Nou, 4",1285.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,30.0,exterior,7.0,0.0,,"30 m² construidos
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
No dispone de calefacción"
"Alquiler de Piso en calle d'en Serra, 15",3200.0,"El Gòtic, Barcelona",Profesional,2.0,84.0,exterior,3.0,1.0,,"84 m² construidos, 83 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Miquel,1150.0,"La Barceloneta, Barcelona",Profesional,1.0,30.0,exterior,1.0,0.0,,"30 m² construidos, 29 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle del Carme,1450.0,"El Raval, Barcelona",Profesional,2.0,86.0,exterior,2.0,1.0,,"86 m² construidos, 85 m² útiles
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle de Sidé,1545.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,55.0,exterior,1.0,0.0,,"55 m² construidos, 51 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en via Laietana,2295.0,"El Gòtic, Barcelona",Profesional,3.0,85.0,exterior,Entreplanta,1.0,,"85 m² construidos, 83 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Estudio en calle de la Paloma,1095.0,"El Raval, Barcelona",Profesional,,27.0,exterior,2.0,0.0,,"27 m² construidos
Sin habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle de Basea,2100.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,92.0,exterior,1.0,1.0,,"92 m² construidos, 76 m² útiles
1 habitación
2 baños
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 1992
Cocina equipada y casa sin amueblar
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle del Correu Vell,1700.0,"El Gòtic, Barcelona",Profesional,1.0,133.0,interior,Bajo,0.0,,"133 m² construidos, 125 m² útiles
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Construido en 1960
Cocina sin equipar y casa sin amueblar
Calefacción individual"
"Alquiler de Piso en calle de Milans, 4",1995.0,"El Gòtic, Barcelona",Profesional,2.0,66.0,exterior,3.0,1.0,,"66 m² construidos, 65 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle d'en Gignàs,1700.0,"El Gòtic, Barcelona",Profesional,2.0,100.0,exterior,3.0,1.0,,"100 m² construidos, 90 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 1910
Amueblado y cocina equipada
Calefacción individual: Gas natural"
"Alquiler de Piso en en serra, 15",2650.0,"El Gòtic, Barcelona",Profesional,1.0,56.0,exterior,2.0,1.0,,"56 m² construidos, 55 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Ático en paseo de Joan de Borbó,2000.0,"La Barceloneta, Barcelona",Profesional,2.0,55.0,exterior,4.0,1.0,,"55 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle d'en Serra, 15",3650.0,"El Gòtic, Barcelona",Profesional,2.0,93.0,exterior,Entreplanta,1.0,,"93 m² construidos, 92 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle d'en Serra, 15",3100.0,"El Gòtic, Barcelona",Profesional,2.0,77.0,exterior,1.0,1.0,,"77 m² construidos, 76 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Fontanella,2250.0,"El Gòtic, Barcelona",Profesional,2.0,110.0,exterior,1.0,1.0,,"110 m² construidos, 95 m² útiles
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Construido en 1991
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle del Doctor Dou,900.0,"El Raval, Barcelona",Profesional,1.0,28.0,exterior,6.0,0.0,,"28 m² construidos, 23 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle del Peu de la Creu,1200.0,"El Raval, Barcelona",Profesional,1.0,75.0,exterior,1.0,1.0,,"75 m² construidos, 74 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
"Alquiler de Piso en rambla Nou de La, 90",1700.0,"El Raval, Barcelona",Profesional,2.0,65.0,exterior,3.0,1.0,,"65 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle de Sant Pau, 19",1690.0,"El Raval, Barcelona",Profesional,2.0,104.0,exterior,3.0,0.0,,"104 m² construidos, 103 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Gas natural"
"Alquiler de Piso en plaza de les Olles, 1",2800.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,95.0,exterior,1.0,0.0,,"95 m² construidos, 94 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Dúplex en calle d'En Tarròs,1350.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,47.0,exterior,Bajo,0.0,,"47 m² construidos, 45 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Orientación este
Construido en 1900
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle de Sant Miquel,1200.0,"La Barceloneta, Barcelona",Profesional,1.0,55.0,exterior,Bajo,0.0,,"55 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Milans, 4",2250.0,"El Gòtic, Barcelona",Profesional,2.0,74.0,exterior,1.0,1.0,,"74 m² construidos, 73 m² útiles
2 habitaciones
3 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle del Marquès de la Mina,1095.0,"La Barceloneta, Barcelona",Profesional,1.0,32.0,exterior,Bajo,1.0,,"32 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Sidé,1545.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,55.0,exterior,1.0,0.0,,"55 m² construidos, 51 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
"Alquiler de Piso en calle de Sant Pau, 19",1690.0,"El Raval, Barcelona",Profesional,2.0,104.0,exterior,3.0,0.0,,"104 m² construidos, 103 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle d'en Serra,3100.0,"El Gòtic, Barcelona",Profesional,2.0,81.0,exterior,Entreplanta,1.0,,"81 m² construidos, 80 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Pau,3990.0,"El Raval, Barcelona",Profesional,3.0,90.0,exterior,1.0,1.0,,"90 m² construidos, 85 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Orientación sur, este
Construido en 1890
Amueblado y cocina equipada
Calefacción individual"
