Title,Price_EUR_per_month,Neighbourhood,Person,Number_of_rooms,Square_meters,Exterior_interior,Floor,Lift,Garage,Basic_characteristics
Alquiler de Dúplex en L'Antiga Esquerra de l'Eixample,2500.0,"Eixample, Barcelona",Profesional,2.0,125.0,exterior,8.0,1.0,Garage included,"125 m² construidos
2 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción central: Gas"
"Alquiler de Piso en calle d'Entença, 149",1400.0,"La Nova Esquerra de l'Eixample, Barcelona",Particular,2.0,60.0,interior,1.0,1.0,,"60 m² construidos, 54 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
"Alquiler de Piso en Gran Via de les Corts Catalanes, 633",1750.0,"La Dreta de l'Eixample, Barcelona",Particular,2.0,81.0,exterior,1.0,1.0,Garage included,"81 m² construidos
2 habitaciones
2 baños
Balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación este
Cocina equipada y casa sin amueblar"
"Alquiler de Piso en Gran Via de les Corts Catalanes, 736",1300.0,"El Fort Pienc, Barcelona",Particular,3.0,90.0,exterior,5.0,1.0,,"90 m² construidos, 85 m² útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Orientación norte
Amueblado y cocina equipada"
"Alquiler de Piso en Gran Via de les Corts Catalanes, 649",2100.0,"La Dreta de l'Eixample, Barcelona",Particular,1.0,55.0,interior,4.0,1.0,,"55 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación norte"
"Alquiler de Piso en calle del Consell de Cent, 400",1600.0,"La Dreta de l'Eixample, Barcelona",erika,2.0,85.0,exterior,1.0,1.0,,"85 m² construidos, 80 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación este
Amueblado y cocina equipada"
"Alquiler de Piso en avenida del Paral·lel, 166",1755.0,"Sant Antoni, Barcelona",Particular,4.0,140.0,exterior,3.0,1.0,,"140 m² construidos
4 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Orientación sur, oeste
Cocina sin equipar y casa sin amueblar
Calefacción individual: Gas natural"
"Alquiler de Estudio en Gran Via de les Corts Catalanes, 1176",1210.0,"La Dreta de l'Eixample, Barcelona",Particular,,53.0,exterior,5.0,1.0,,"53 m² construidos, 50 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Cocina equipada y casa sin amueblar"
"Alquiler de Piso en calle d'Aragó, 299",1600.0,"La Dreta de l'Eixample, Barcelona",Particular,1.0,51.0,exterior,5.0,1.0,,"51 m² construidos, 48 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Amueblado y cocina equipada"
"Alquiler de Piso en plaza Sagrada Família, 12",2000.0,"La Sagrada Família, Barcelona",Particular,2.0,75.0,interior,4.0,1.0,Garage optional,"75 m² construidos
2 habitaciones
1 baño
Terraza y balcón
Plaza de garaje por 0 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación norte
Amueblado y cocina equipada
Calefacción individual"
"Alquiler de Piso en plaza Sagrada Familia, 12",2000.0,"La Sagrada Família, Barcelona",Particular,2.0,65.0,interior,3.0,1.0,Garage optional,"65 m² construidos
2 habitaciones
1 baño
Terraza y balcón
Plaza de garaje por 150 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación norte
Amueblado y cocina equipada"
Alquiler de Piso en La Sagrada Família,2375.0,"Eixample, Barcelona",Profesional,2.0,45.0,exterior,,0.0,,"45 m² construidos, 40 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
No dispone de calefacción"
"Alquiler de Piso en calle de Bailèn, 105, 8009",1350.0,"La Dreta de l'Eixample, Barcelona",Particular,1.0,44.0,exterior,3.0,0.0,,"44 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Trastero
Amueblado y cocina equipada"
"Alquiler de Ático en avenida de Vilanova, 9",12000.0,"El Fort Pienc, Barcelona",Archie,1.0,80.0,exterior,6.0,1.0,,"80 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Cartagena, 293",2100.0,"La Sagrada Família, Barcelona",Particular,2.0,75.0,exterior,1.0,1.0,,"75 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Calàbria, 175",1800.0,"La Nova Esquerra de l'Eixample, Barcelona",Particular,3.0,106.0,exterior,5.0,1.0,,"106 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada"
Alquiler de Piso en Sant Antoni,1800.0,"Eixample, Barcelona",Particular,3.0,77.0,exterior,4.0,1.0,,"77 m² construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Orientación norte
Calefacción individual"
Alquiler de Ático en L'Antiga Esquerra de l'Eixample,2500.0,"Eixample, Barcelona",Particular,2.0,88.0,exterior,5.0,1.0,,"88 m² construidos, 78 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación este
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Pau Claris, 3",1800.0,"La Dreta de l'Eixample, Barcelona",Particular,3.0,120.0,exterior,2.0,1.0,,"120 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Orientación norte
Amueblado y cocina equipada"
Alquiler de Piso en Les Roquetes,900.0,"Nou Barris, Barcelona",Profesional,3.0,50.0,exterior,2.0,0.0,,"50 m² construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1956
Cocina equipada y casa sin amueblar"
Alquiler de Piso en calle de Joaquim Valls,1690.0,"La Prosperitat, Barcelona",Profesional,2.0,70.0,exterior,1.0,1.0,,"70 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 2020
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en avenida de Rio de Janeiro, 97",1350.0,"La Prosperitat, Barcelona",Profesional,3.0,60.0,interior,2.0,1.0,,"60 m² construidos
3 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle de Francesc de Bolòs,1700.0,"Vilapicina i la Torre Llobeta, Barcelona",Profesional,2.0,65.0,exterior,3.0,1.0,,"65 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle d'Alella,875.0,"Porta, Barcelona",Profesional,3.0,53.0,exterior,3.0,0.0,,"53 m² construidos, 49 m² útiles
3 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Cocina equipada y casa sin amueblar
No dispone de calefacción"
"Alquiler de Piso en paseo de Fabra i Puig, 1",3500.0,"Porta, Barcelona",Profesional,1.0,50.0,,,0.0,,"50 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Orientación sur
Construido en 1990
Amueblado y cocina equipada
Calefacción individual: Gas natural"
"Alquiler de Piso en paseo de Fabra i Puig, 1",3500.0,"Porta, Barcelona",Profesional,1.0,50.0,,,0.0,,"50 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Orientación sur
Construido en 1990
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Travau,683.0,"Can Peguera - El Turó de la Peira, Barcelona",Profesional,3.0,62.0,exterior,1.0,0.0,,"62 m² construidos
3 habitaciones
1 baño
Segunda mano/buen estado"
Alquiler de Piso en Les Roquetes,940.0,"Nou Barris, Barcelona",Profesional,3.0,50.0,exterior,3.0,0.0,,"50 m² construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1956
Cocina equipada y casa sin amueblar"
Alquiler de Piso en Les Roquetes,960.0,"Nou Barris, Barcelona",Profesional,2.0,49.0,exterior,2.0,0.0,,"49 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1964
Cocina equipada y casa sin amueblar"
Alquiler de Ático en paseo Maragall s/n,1400.0,"Vilapicina i la Torre Llobeta, Barcelona",Profesional,3.0,95.0,exterior,4.0,0.0,,"95 m² construidos, 91 m² útiles
3 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 1950
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Sant Iscle,1019.0,"Can Peguera - El Turó de la Peira, Barcelona",Profesional,3.0,63.0,exterior,1.0,1.0,,"63 m² construidos, 62 m² útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Cocina sin equipar y casa sin amueblar
Calefacción individual"
Alquiler de Piso en calle de Joaquim Valls,1640.0,"La Prosperitat, Barcelona",Profesional,2.0,65.0,exterior,1.0,1.0,Garage optional,"65 m² construidos, 59 m² útiles
2 habitaciones
1 baño
Plaza de garaje por 95 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 2023
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en La Trinitat Nova,940.0,"Nou Barris, Barcelona",Profesional,2.0,50.0,exterior,3.0,0.0,,"50 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1963
Cocina equipada y casa sin amueblar"
"Alquiler de Piso en calle de Travau, 49",1500.0,"Can Peguera - El Turó de la Peira, Barcelona",Profesional,3.0,66.0,exterior,1.0,1.0,,"66 m² construidos
3 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Gas natural"
"Alquiler de Piso en calle de Travau, 67",1290.0,"Can Peguera - El Turó de la Peira, Barcelona",Profesional,2.0,59.0,exterior,1.0,1.0,,"59 m² construidos, 58 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Francesc de Bolòs,1700.0,"Vilapicina i la Torre Llobeta, Barcelona",Profesional,2.0,65.0,interior,3.0,1.0,,"65 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en Vilapicina i la Torre Llobeta,1700.0,"Nou Barris, Barcelona",Profesional,2.0,66.0,exterior,3.0,1.0,,"66 m² construidos, 65 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Construido en 2021
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle dels Arítjols, 78 - 80",865.0,"La Prosperitat, Barcelona",Particular,2.0,57.0,exterior,2.0,1.0,,"57 m² construidos
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Cocina equipada y casa sin amueblar
Calefacción central: Gas"
Alquiler de Piso en Vilapicina i la Torre Llobeta,1600.0,"Nou Barris, Barcelona",Profesional,1.0,65.0,interior,3.0,1.0,,"65 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en Vilapicina i la Torre Llobeta,1700.0,"Nou Barris, Barcelona",Profesional,1.0,65.0,interior,3.0,1.0,,"65 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de l'Escultor Llimona,1300.0,"Vilapicina i la Torre Llobeta, Barcelona",Profesional,4.0,77.0,exterior,1.0,1.0,,"77 m² construidos, 70 m² útiles
4 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación sur
Construido en 1964
Cocina sin equipar y casa sin amueblar
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en Joaquim Valls, 45",1640.0,"La Prosperitat, Barcelona",Profesional,2.0,68.0,exterior,1.0,1.0,,"68 m² construidos, 65 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación norte, este
Construido en 2023
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Ático en paseo Maragall, 182",1975.0,"Vilapicina i la Torre Llobeta, Barcelona",Profesional,2.0,75.0,exterior,7.0,1.0,,"75 m² construidos, 65 m² útiles
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Orientación este
Construido en 1975
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle de Travau,1452.0,"Can Peguera - El Turó de la Peira, Barcelona",Profesional,1.0,50.0,,2.0,1.0,,"50 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Garigliano, 42",1000.0,"Les Roquetes, Barcelona",Profesional,2.0,67.0,exterior,3.0,0.0,,"67 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1963
Amueblado y cocina equipada"
Alquiler de Piso en La Prosperitat,900.0,"Nou Barris, Barcelona",Profesional,2.0,59.0,exterior,3.0,1.0,,"59 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en avenida Meridiana,3500.0,"Vilapicina i la Torre Llobeta, Barcelona",Profesional,3.0,120.0,exterior,,0.0,,"120 m² construidos, 100 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado"
Alquiler de Ático en mina de la ciutat,1500.0,"Les Roquetes, Barcelona",Profesional,2.0,68.0,exterior,3.0,0.0,,"68 m² construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación norte, sur, este, oeste
Calefacción individual: Gas natural"
"Alquiler de Piso en calle de Francesc de Bolòs, 20",1700.0,"Vilapicina i la Torre Llobeta, Barcelona",Particular,2.0,75.0,exterior,3.0,1.0,,"75 m² construidos, 65 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada
Calefacción central"
"Alquiler de Estudio en calle Cadi, 42",630.0,"Can Peguera - El Turó de la Peira, Barcelona",Particular,,35.0,interior,-1.0,1.0,,"35 m² construidos, 32 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Santapau, 11",1600.0,"Vilapicina i la Torre Llobeta, Barcelona",Particular,4.0,75.0,exterior,3.0,1.0,,"75 m² construidos
4 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en paseo d'Urrutia,1390.0,"Can Peguera - El Turó de la Peira, Barcelona",Profesional,3.0,78.0,exterior,3.0,1.0,,"78 m² construidos, 71 m² útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Dúplex en La Trinitat Nova,1300.0,"Nou Barris, Barcelona",Profesional,1.0,50.0,exterior,Bajo,0.0,,"50 m² construidos, 40 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
"Alquiler de Dúplex en calle de Rodrigo Caro, 5",2000.0,"Les Roquetes, Barcelona",Particular,3.0,100.0,exterior,Bajo,0.0,,"100 m² construidos, 90 m² útiles
3 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual"
"Alquiler de Piso en calle serrano, 11",2500.0,"Vilapicina i la Torre Llobeta, Barcelona",Particular,2.0,85.0,exterior,1.0,1.0,,"85 m² construidos, 80 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Estudio en calle d'Argentona,998.0,"Vila de Gràcia, Barcelona",Profesional,,69.0,exterior,Bajo,0.0,,"69 m² construidos, 68 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Construido en 1872
Cocina sin equipar y casa sin amueblar"
Alquiler de Piso en calle del Doctor Rizal,2150.0,"Vila de Gràcia, Barcelona",Profesional,2.0,55.0,exterior,1.0,1.0,Garage included,"55 m² construidos
2 habitaciones
1 baño
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Orientación sur
Construido en 1940
Amueblado y cocina equipada
Calefacción central: Gas"
Alquiler de Piso en calle de Joan Blanques,1500.0,"Vila de Gràcia, Barcelona",Profesional,1.0,44.0,,,1.0,,"44 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle Gran de Gràcia,3950.0,"Vila de Gràcia, Barcelona",Profesional,2.0,259.0,exterior,,1.0,,"259 m² construidos, 200 m² útiles
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 1914
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en Valldoreix,1500.0,"La Salut, Barcelona",Profesional,2.0,70.0,exterior,1.0,1.0,Garage included,"70 m² construidos
2 habitaciones
1 baño
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Trastero
Orientación sur
Construido en 2008
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Estudio en calle del Montseny,1800.0,"Vila de Gràcia, Barcelona",Profesional,,48.0,exterior,2.0,1.0,,"48 m² construidos
Sin habitación
1 baño
Balcón
Segunda mano/buen estado
Orientación sur
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle del Congost,1200.0,"Vila de Gràcia, Barcelona",Profesional,1.0,51.0,exterior,Bajo,1.0,,"51 m² construidos, 38 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Orientación norte, este
Construido en 1975
Cocina equipada y casa sin amueblar
Calefacción individual"
Alquiler de Piso en calle de Gustavo Bécquer,6000.0,"Vallcarca i els Penitents, Barcelona",Profesional,4.0,336.0,exterior,,1.0,Garage included,"336 m² construidos
4 habitaciones
4 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 1910
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Bonavista,3150.0,"Vila de Gràcia, Barcelona",Profesional,2.0,85.0,exterior,,1.0,,"85 m² construidos
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación norte, sur
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
